"NAME","GENDER","ORIGIN","ETYMOLOGY","NOTES","CITATION","LINK","AREA","EARLIEST","LATEST","MENTIONS","SIXTH","SEVENTH","EIGHTH","NINTH","TENTH","ELEVENTH","TWELFTH","THIRTEENTH","FOURTEENTH","FIFTEENTH","SIXTEENTH","MEANING","FIRST_LETTER","LENGTH","TOTAL_MENTIONS"
"Acledulf","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil and then retaining the -d from its use in compounds such as Agledeus and Agledrudis + Old High German wolf, Gothic wulf 'wolf'.",NA,"S.L. Uckelman. ""Acledulf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Acledulf.","http://dmnes.org/name/Acledulf","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'wolf'","A",8,1
"Aclefrid","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old High German fridu, Old Saxon frithu 'peace'.",NA,"S.L. Uckelman. ""Aclefrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclefrid.","http://dmnes.org/name/Aclefrid","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'peace'","A",8,1
"Aclehar","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old High German heri 'host, army'.",NA,"S.L. Uckelman. ""Aclehar"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclehar.","http://dmnes.org/name/Aclehar","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'host, army'","A",7,1
"Aclehard","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old Saxon hard, Old High German hart 'strong, hard'.",NA,"S.L. Uckelman. ""Aclehard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclehard.","http://dmnes.org/name/Aclehard","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'strong, hard'","A",8,1
"Aclehilde","female","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old High German hiltja 'battle'.",NA,"S.L. Uckelman. ""Aclehilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclehilde.","http://dmnes.org/name/Aclehilde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'battle'","A",9,1
"Acleman","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old High German man 'man'.",NA,"S.L. Uckelman. ""Acleman"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Acleman.","http://dmnes.org/name/Acleman","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'man'","A",7,1
"Aclemund","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old Saxon mund, Old High German munt 'hand, protection'.",NA,"S.L. Uckelman. ""Aclemund"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclemund.","http://dmnes.org/name/Aclemund","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'hand, protection'","A",8,1
"Acletrude","female","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Proto-Germanic *þrūþ 'strength' or Proto-Germanic *trut 'maiden'.",NA,"S.L. Uckelman. ""Acletrude"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Acletrude.","http://dmnes.org/name/Acletrude","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'strength' 'maiden'","A",9,1
"Aclewalda","female","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old Saxon wald, Old High German walt 'power, authority'.",NA,"S.L. Uckelman. ""Aclewalda"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclewalda.","http://dmnes.org/name/Aclewalda","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'power, authority'","A",9,1
"Aclinde","female","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Proto-Germanic *linþaz 'gentle, sweet, mild'.",NA,"S.L. Uckelman. ""Aclinde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclinde.","http://dmnes.org/name/Aclinde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'gentle, sweet, mild'","A",7,2
"Aclinde","female","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Proto-Germanic *linþaz 'gentle, sweet, mild'.",NA,"S.L. Uckelman. ""Aclinde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclinde.","http://dmnes.org/name/Aclinde","Austria",763,763,1,0,0,1,0,0,0,0,0,0,0,0,"'blade' 'gentle, sweet, mild'","A",7,2
"Aclulf","male","Proto-Germanic","Proto-Germanic *agio 'blade' lengthened to Old French agil + Old High German wolf, Gothic wulf 'wolf'.",NA,"S.L. Uckelman. ""Aclulf"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Aclulf.","http://dmnes.org/name/Aclulf","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'blade' 'wolf'","A",6,1
"Actard","male","Old High German","Old High German ahta 'attention, reflection' + Old Saxon hard, Old High German hart 'strong, hard'.",NA,"S.L. Uckelman. ""Actard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Actard.","http://dmnes.org/name/Actard","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'attention, reflection' 'strong, hard'","A",6,1
"Actwin","male","Old High German","Old High German ahta 'attention, reflexion' + Old High German wini 'friend'.",NA,"S.L. Uckelman. ""Actwin"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Actwin.","http://dmnes.org/name/Actwin","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'attention, reflexion' 'friend'","A",6,1
"Ada","female","Old High German","A short form of any of various names beginning with Old High German adal 'noble'.","The name of a 7th C saint and a 13th C countess of Holland.","S.L. Uckelman. ""Ada"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Ada.","http://dmnes.org/name/Ada","England",1381,1381,1,0,0,0,0,0,0,0,0,1,0,0,"'noble'","A",3,9
"Ada","female","Old High German","A short form of any of various names beginning with Old High German adal 'noble'.","The name of a 7th C saint and a 13th C countess of Holland.","S.L. Uckelman. ""Ada"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Ada.","http://dmnes.org/name/Ada","France",823,1313,7,0,0,0,1,0,0,0,4,2,0,0,"'noble'","A",3,9
"Ada","female","Old High German","A short form of any of various names beginning with Old High German adal 'noble'.","The name of a 7th C saint and a 13th C countess of Holland.","S.L. Uckelman. ""Ada"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Ada.","http://dmnes.org/name/Ada","Germany",822,822,1,0,0,0,1,0,0,0,0,0,0,0,"'noble'","A",3,9
"Adalald","male","Old High German","Old High German adal 'noble' + Old High German alt, Old Saxon, Old Frisian ald 'old' or Old Saxon wald, Old High German walt 'power, authority'.",NA,"J. Uckelman, S.L. Uckelman. ""Adalald"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalald.","http://dmnes.org/name/Adalald","Germany",822,822,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'old' 'power, authority'","A",7,2
"Adalald","male","Old High German","Old High German adal 'noble' + Old High German alt, Old Saxon, Old Frisian ald 'old' or Old Saxon wald, Old High German walt 'power, authority'.",NA,"J. Uckelman, S.L. Uckelman. ""Adalald"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalald.","http://dmnes.org/name/Adalald","Austria",935,935,1,0,0,0,0,1,0,0,0,0,0,0,"'noble' 'old' 'power, authority'","A",7,2
"Adalbald","male","Old High German","Old High German adal 'noble' + Old High German bald 'bold'.",NA,"S.L. Uckelman. ""Adalbald"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalbald.","http://dmnes.org/name/Adalbald","France",823,1075,2,0,0,0,1,0,1,0,0,0,0,0,"'noble' 'bold'","A",8,2
"Adalbod","male","Old High German","Old High German adal 'noble' + Old High German boto 'messenger'.",NA,"S.L. Uckelman. ""Adalbod"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalbod.","http://dmnes.org/name/Adalbod","Germany",822,822,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'messenger'","A",7,1
"Adaldag","male","Old High German","Old High German adal 'noble' + Old Saxon, Old Dutch dag, Old High German tag 'day'.",NA,"S.L. Uckelman. ""Adaldag"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adaldag.","http://dmnes.org/name/Adaldag","Germany",822,988,12,0,0,0,1,11,0,0,0,0,0,0,"'noble' 'day'","A",7,12
"Adaleus","male","Old High German","Old High German adal 'noble' + Old Saxon *lēkian, Old High German *leihhen, *leichen 'to dance, sport, play'.",NA,"S.L. Uckelman. ""Adaleus"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adaleus.","http://dmnes.org/name/Adaleus","France",942,942,1,0,0,0,0,1,0,0,0,0,0,0,"'noble' 'to dance, sport, play'","A",7,1
"Adalfrid","male","Old English","Old English æþel, Old High German adal 'noble' + Old English friþ, Old High German fridu, Old Saxon frithu 'peace'.",NA,"S.L. Uckelman. ""Adalfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalfrid.","http://dmnes.org/name/Adalfrid","England",967,1189,2,0,0,0,0,1,0,1,0,0,0,0,"'noble' 'peace'","A",8,5
"Adalfrid","male","Old English","Old English æþel, Old High German adal 'noble' + Old English friþ, Old High German fridu, Old Saxon frithu 'peace'.",NA,"S.L. Uckelman. ""Adalfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalfrid.","http://dmnes.org/name/Adalfrid","France",823,989,2,0,0,0,1,1,0,0,0,0,0,0,"'noble' 'peace'","A",8,5
"Adalfrid","male","Old English","Old English æþel, Old High German adal 'noble' + Old English friþ, Old High German fridu, Old Saxon frithu 'peace'.",NA,"S.L. Uckelman. ""Adalfrid"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalfrid.","http://dmnes.org/name/Adalfrid","Italy",850,850,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'peace'","A",8,5
"Adalfrida","female",NA,"Fem. of Adalfrid.",NA,"S.L. Uckelman. ""Adalfrida"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalfrida.","http://dmnes.org/name/Adalfrida","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,NA,"A",9,1
"Adalgard","male","Old High German","Old High German adal 'noble' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Adalgard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgard.","http://dmnes.org/name/Adalgard","The Netherlands",838,838,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'enclosure, protection; yard, garden'","A",8,2
"Adalgard","male","Old High German","Old High German adal 'noble' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Adalgard"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgard.","http://dmnes.org/name/Adalgard","Switzerland",1235,1235,1,0,0,0,0,0,0,0,1,0,0,0,"'noble' 'enclosure, protection; yard, garden'","A",8,2
"Adalgarde","female","Old High German","Old High German adal 'noble' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Adalgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgarde.","http://dmnes.org/name/Adalgarde","France",823,1070,3,0,0,0,1,0,2,0,0,0,0,0,"'noble' 'enclosure, protection; yard, garden'","A",9,4
"Adalgarde","female","Old High German","Old High German adal 'noble' + Old Saxon gard, Old High German gart 'enclosure, protection; yard, garden'.",NA,"S.L. Uckelman. ""Adalgarde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgarde.","http://dmnes.org/name/Adalgarde","Germany",828,828,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'enclosure, protection; yard, garden'","A",9,4
"Adalgaria","female","Old High German","Old High German adal 'noble' + Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalgaria"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgaria.","http://dmnes.org/name/Adalgaria","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'spear'","A",9,1
"Adalgaud","male","Old High German","Old High German adal 'noble' + Tribal name Gaut 'Geat'.",NA,"S.L. Uckelman. ""Adalgaud"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgaud.","http://dmnes.org/name/Adalgaud","France",823,882,2,0,0,0,2,0,0,0,0,0,0,0,"'noble' 'Geat'","A",8,2
"Adalger","male","Old English","Old English æþel, Old High German adal 'noble' + Old English gār, Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalger.","http://dmnes.org/name/Adalger","England",966,967,2,0,0,0,0,2,0,0,0,0,0,0,"'noble' 'spear'","A",7,21
"Adalger","male","Old English","Old English æþel, Old High German adal 'noble' + Old English gār, Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalger.","http://dmnes.org/name/Adalger","France",699,1310,10,0,1,0,2,0,4,1,1,1,0,0,"'noble' 'spear'","A",7,21
"Adalger","male","Old English","Old English æþel, Old High German adal 'noble' + Old English gār, Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalger.","http://dmnes.org/name/Adalger","Italy",960,960,1,0,0,0,0,1,0,0,0,0,0,0,"'noble' 'spear'","A",7,21
"Adalger","male","Old English","Old English æþel, Old High German adal 'noble' + Old English gār, Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalger.","http://dmnes.org/name/Adalger","Germany",822,1043,6,0,0,0,4,1,1,0,0,0,0,0,"'noble' 'spear'","A",7,21
"Adalger","male","Old English","Old English æþel, Old High German adal 'noble' + Old English gār, Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalger.","http://dmnes.org/name/Adalger","Austria",928,928,1,0,0,0,0,1,0,0,0,0,0,0,"'noble' 'spear'","A",7,21
"Adalger","male","Old English","Old English æþel, Old High German adal 'noble' + Old English gār, Old High German, Old Saxon gēr 'spear'.",NA,"S.L. Uckelman. ""Adalger"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalger.","http://dmnes.org/name/Adalger","Ireland",1150,1150,1,0,0,0,0,0,0,1,0,0,0,0,"'noble' 'spear'","A",7,21
"Adalgilde","female","Old High German","Old High German adal 'noble' + Proto-Germanic *geldą 'reward, gift, money'.",NA,"J. Uckelman, S.L. Uckelman. ""Adalgilde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgilde.","http://dmnes.org/name/Adalgilde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'reward, gift, money'","A",9,1
"Adalginde","female","Old High German","Old High German adal 'noble' + an element of uncertain origin, perhaps related to Proto-Germanic *gandaz 'stick, staff'.",NA,"S.L. Uckelman. ""Adalginde"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalginde.","http://dmnes.org/name/Adalginde","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'stick, staff'","A",9,1
"Adalgis","male","Old German","Old German adal 'noble' + Proto-Germanic *gaisa, *gaiza 'arrow'.","The name of an 8th C king of the Lombards.","S.L. Uckelman. ""Adalgis"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgis.","http://dmnes.org/name/Adalgis","France",693,993,7,0,4,0,2,1,0,0,0,0,0,0,"'noble' 'arrow'","A",7,7
"Adalgisa","female","Old German","Old German adal 'noble' + Proto-Germanic *gaisa, *gaiza 'arrow'.",NA,"J. Uckelman, S.L. Uckelman. ""Adalgisa"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgisa.","http://dmnes.org/name/Adalgisa","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'arrow'","A",8,4
"Adalgisa","female","Old German","Old German adal 'noble' + Proto-Germanic *gaisa, *gaiza 'arrow'.",NA,"J. Uckelman, S.L. Uckelman. ""Adalgisa"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgisa.","http://dmnes.org/name/Adalgisa","Italy",1013,1090,3,0,0,0,0,0,3,0,0,0,0,0,"'noble' 'arrow'","A",8,4
"Adalgisdis","female","Old High German","Old High German adal 'noble' + Proto-Germanic *gaisa, *gaiza 'arrow' + an uncertain element.",NA,"S.L. Uckelman. ""Adalgisdis"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgisdis.","http://dmnes.org/name/Adalgisdis","France",823,823,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'arrow'","A",10,1
"Adalgod","male","Old High German","Old High German adal 'noble' + Old High German, Old Dutch got, Old Saxon, Old Frisian, Old English god 'god, deity'.",NA,"S.L. Uckelman. ""Adalgod"". In S.L. Uckelman, ed. The Dictionary of Medieval Names from European Sources, Edition 2019, no. 1. http://dmnes.org/2019/1/name/Adalgod.","http://dmnes.org/name/Adalgod","France",882,882,1,0,0,0,1,0,0,0,0,0,0,0,"'noble' 'god, deity'","A",7,4
